rate_date,base_currency,quote_currency,exchange_rate
2025-04-14,CZK,NOK,0.47875179
2025-04-14,CZK,EUR,0.03982794
2025-04-14,CZK,SEK,0.43836626
2025-04-14,CZK,PLN,0.17070256
2025-04-14,CZK,RON,0.19824359
2025-04-14,CZK,DKK,0.29741517
2025-04-15,NOK,EUR,0.08352405
2025-04-15,NOK,SEK,0.92386783
2025-04-15,NOK,PLN,0.35785043
2025-04-15,NOK,RON,0.415766
2025-04-15,NOK,DKK,0.62343184
2025-04-15,NOK,CZK,2.0934467
2025-04-15,EUR,NOK,11.9726
2025-04-15,EUR,SEK,11.0611
2025-04-15,EUR,PLN,4.2844
2025-04-15,EUR,RON,4.9778
2025-04-15,EUR,DKK,7.4641
2025-04-15,EUR,CZK,25.064
2025-04-15,SEK,NOK,1.08240591
2025-04-15,SEK,EUR,0.09040692
2025-04-15,SEK,PLN,0.38733941
2025-04-15,SEK,RON,0.45002757
2025-04-15,SEK,DKK,0.6748063
2025-04-15,SEK,CZK,2.26595908
2025-04-15,PLN,NOK,2.79446364
2025-04-15,PLN,EUR,0.23340491
2025-04-15,PLN,SEK,2.58171506
2025-04-15,PLN,RON,1.16184297
2025-04-15,PLN,DKK,1.74215759
2025-04-15,PLN,CZK,5.85006069
2025-04-15,RON,NOK,2.40519908
2025-04-15,RON,EUR,0.20089196
2025-04-15,RON,SEK,2.22208606
2025-04-15,RON,PLN,0.86070151
2025-04-15,RON,DKK,1.49947768
2025-04-15,RON,CZK,5.03515609
2025-04-15,DKK,NOK,1.6040246
2025-04-15,DKK,EUR,0.13397463
2025-04-15,DKK,SEK,1.48190673
2025-04-15,DKK,PLN,0.57400088
2025-04-15,DKK,RON,0.66689889
2025-04-15,DKK,CZK,3.35794001
2025-04-15,CZK,NOK,0.47768114
2025-04-15,CZK,EUR,0.03989786
2025-04-15,CZK,SEK,0.44131424
2025-04-15,CZK,PLN,0.1709384
2025-04-15,CZK,RON,0.19860357
2025-04-15,CZK,DKK,0.29780163
2025-04-16,NOK,EUR,0.08283288
2025-04-16,NOK,SEK,0.92400083
2025-04-16,NOK,PLN,0.35562642
2025-04-16,NOK,RON,0.41232553
2025-04-16,NOK,DKK,0.61852972
2025-04-16,NOK,CZK,2.07040795
2025-04-16,EUR,NOK,12.0725
2025-04-16,EUR,SEK,11.155
2025-04-16,EUR,PLN,4.2933
2025-04-16,EUR,RON,4.9778
2025-04-16,EUR,DKK,7.4672
2025-04-16,EUR,CZK,24.995
2025-04-16,SEK,NOK,1.08225011
2025-04-16,SEK,EUR,0.0896459
2025-04-16,SEK,PLN,0.38487674
2025-04-16,SEK,RON,0.44623935
2025-04-16,SEK,DKK,0.66940385
2025-04-16,SEK,CZK,2.24069924
2025-04-16,PLN,NOK,2.81193953
2025-04-16,PLN,EUR,0.23292106
2025-04-16,PLN,SEK,2.59823446
2025-04-16,PLN,RON,1.15943447
2025-04-16,PLN,DKK,1.73926816
2025-04-16,PLN,CZK,5.82186197
2025-04-16,RON,NOK,2.42526819
2025-04-16,RON,EUR,0.20089196
2025-04-16,RON,SEK,2.24094982
2025-04-16,RON,PLN,0.86248945
2025-04-16,RON,DKK,1.50010045
2025-04-16,RON,CZK,5.02129455
2025-04-16,DKK,NOK,1.6167372
2025-04-16,DKK,EUR,0.13391901
2025-04-16,DKK,SEK,1.49386651
2025-04-16,DKK,PLN,0.57495447
2025-04-16,DKK,RON,0.66662203
2025-04-16,DKK,CZK,3.34730555
2025-04-16,CZK,NOK,0.4829966
2025-04-16,CZK,EUR,0.040008
2025-04-16,CZK,SEK,0.44628926
2025-04-16,CZK,PLN,0.17176635
2025-04-16,CZK,RON,0.19915183
2025-04-16,CZK,DKK,0.29874775
2025-04-17,NOK,EUR,0.08357361
2025-04-17,NOK,SEK,0.92163303
2025-04-17,NOK,PLN,0.35721867
2025-04-17,NOK,RON,0.41599599
2025-04-17,NOK,DKK,0.62406084
2025-04-17,NOK,CZK,2.09009235
2025-04-17,EUR,NOK,11.9655
2025-04-17,EUR,SEK,11.0278
2025-04-17,EUR,PLN,4.2743
2025-04-17,EUR,RON,4.9776
2025-04-17,EUR,DKK,7.4672
2025-04-17,EUR,CZK,25.009
2025-04-17,SEK,NOK,1.08503056
2025-04-17,SEK,EUR,0.09067992
2025-04-17,SEK,PLN,0.38759317
2025-04-17,SEK,RON,0.45136836
2025-04-17,SEK,DKK,0.67712508
2025-04-17,SEK,CZK,2.26781407
2025-04-17,PLN,NOK,2.79940575
2025-04-17,PLN,EUR,0.23395644
2025-04-17,PLN,SEK,2.5800248
2025-04-17,PLN,RON,1.16454156
2025-04-17,PLN,DKK,1.74699951
2025-04-17,PLN,CZK,5.85101654
2025-04-17,RON,NOK,2.40386933
2025-04-17,RON,EUR,0.20090003
2025-04-17,RON,SEK,2.21548537
2025-04-17,RON,PLN,0.85870701
2025-04-17,RON,DKK,1.50016072
2025-04-17,RON,CZK,5.0243089
2025-04-17,DKK,NOK,1.60240786
2025-04-17,DKK,EUR,0.13391901
2025-04-17,DKK,SEK,1.47683201
2025-04-17,DKK,PLN,0.57241001
2025-04-17,DKK,RON,0.66659524
2025-04-17,DKK,CZK,3.34918042
2025-04-17,CZK,NOK,0.47844776
2025-04-17,CZK,EUR,0.03998561
2025-04-17,CZK,SEK,0.44095326
2025-04-17,CZK,PLN,0.17091047
2025-04-17,CZK,RON,0.19903235
2025-04-17,CZK,DKK,0.29858051
2025-04-22,NOK,EUR,0.0841149
2025-04-22,NOK,SEK,0.91813938
2025-04-22,NOK,PLN,0.36001178
2025-04-22,NOK,RON,0.4186651
2025-04-22,NOK,DKK,0.6279682
2025-04-22,NOK,CZK,2.10968583
2025-04-22,EUR,NOK,11.8885
2025-04-22,EUR,SEK,10.9153
2025-04-22,EUR,PLN,4.28
2025-04-22,EUR,RON,4.9773
2025-04-22,EUR,DKK,7.4656
2025-04-22,EUR,CZK,25.081
2025-04-22,SEK,NOK,1.08915925
2025-04-22,SEK,EUR,0.09161452
2025-04-22,SEK,PLN,0.39211016
2025-04-22,SEK,RON,0.45599296
2025-04-22,SEK,DKK,0.68395738
2025-04-22,SEK,CZK,2.29778384
2025-04-22,PLN,NOK,2.77768692
2025-04-22,PLN,EUR,0.23364486
2025-04-22,PLN,SEK,2.55030374
2025-04-22,PLN,RON,1.16292056
2025-04-22,PLN,DKK,1.74429907
2025-04-22,PLN,CZK,5.86004673
2025-04-22,RON,NOK,2.38854399
2025-04-22,RON,EUR,0.20091214
2025-04-22,RON,SEK,2.19301629
2025-04-22,RON,PLN,0.85990396
2025-04-22,RON,DKK,1.49992968
2025-04-22,RON,CZK,5.03907741
2025-04-22,DKK,NOK,1.59243731
2025-04-22,DKK,EUR,0.13394771
2025-04-22,DKK,SEK,1.4620794
2025-04-22,DKK,PLN,0.57329619
2025-04-22,DKK,RON,0.66669792
2025-04-22,DKK,CZK,3.35954243
2025-04-22,CZK,NOK,0.47400423
2025-04-22,CZK,EUR,0.03987082
2025-04-22,CZK,SEK,0.43520195
2025-04-22,CZK,PLN,0.1706471
2025-04-22,CZK,RON,0.19844903
2025-04-22,CZK,DKK,0.29765958
2025-04-23,NOK,EUR,0.08409722
2025-04-23,NOK,SEK,0.9199815
2025-04-23,NOK,PLN,0.3609032
2025-04-23,NOK,RON,0.41856867
2025-04-23,NOK,DKK,0.627853
2025-04-23,NOK,CZK,2.10369187
2025-04-23,EUR,NOK,11.891
2025-04-23,EUR,SEK,10.9395
2025-04-23,EUR,PLN,4.2915
2025-04-23,EUR,RON,4.9772
2025-04-23,EUR,DKK,7.4658
2025-04-23,EUR,CZK,25.015
2025-04-23,SEK,NOK,1.08697838
2025-04-23,SEK,EUR,0.09141186
2025-04-23,SEK,PLN,0.39229398
2025-04-23,SEK,RON,0.45497509
2025-04-23,SEK,DKK,0.68246264
2025-04-23,SEK,CZK,2.28666758
2025-04-23,PLN,NOK,2.77082605
2025-04-23,PLN,EUR,0.23301876
2025-04-23,PLN,SEK,2.5491087
2025-04-23,PLN,RON,1.15978096
2025-04-23,PLN,DKK,1.73967144
2025-04-23,PLN,CZK,5.82896423
2025-04-23,RON,NOK,2.38909427
2025-04-23,RON,EUR,0.20091618
2025-04-23,RON,SEK,2.19792253
2025-04-23,RON,PLN,0.86223178
2025-04-23,RON,DKK,1.5
2025-04-23,RON,CZK,5.02591819
2025-04-23,DKK,NOK,1.59272951
2025-04-23,DKK,EUR,0.13394412
2025-04-23,DKK,SEK,1.46528168
2025-04-23,DKK,PLN,0.57482118
2025-04-23,DKK,RON,0.66666667
2025-04-23,DKK,CZK,3.35061212
2025-04-23,CZK,NOK,0.47535479
2025-04-23,CZK,EUR,0.03997601
2025-04-23,CZK,SEK,0.43731761
2025-04-23,CZK,PLN,0.17155707
2025-04-23,CZK,RON,0.19896862
2025-04-23,CZK,DKK,0.29845293
2025-04-24,NOK,EUR,0.08454157
2025-04-24,NOK,SEK,0.92243311
2025-04-24,NOK,PLN,0.36139832
2025-04-24,NOK,RON,0.42075496
2025-04-24,NOK,DKK,0.63114512
2025-04-24,NOK,CZK,2.11159488
2025-04-24,EUR,NOK,11.8285
2025-04-24,EUR,SEK,10.911
2025-04-24,EUR,PLN,4.2748
2025-04-24,EUR,RON,4.9769
2025-04-24,EUR,DKK,7.4655
2025-04-24,EUR,CZK,24.977
2025-04-24,SEK,NOK,1.08408945
2025-04-24,SEK,EUR,0.09165063
2025-04-24,SEK,PLN,0.3917881
2025-04-24,SEK,RON,0.45613601
2025-04-24,SEK,DKK,0.68421776
2025-04-24,SEK,CZK,2.28915773
2025-04-24,PLN,NOK,2.76703004
2025-04-24,PLN,EUR,0.23392907
2025-04-24,PLN,SEK,2.55240011
2025-04-24,PLN,RON,1.1642416
2025-04-24,PLN,DKK,1.74639749
2025-04-24,PLN,CZK,5.84284645
2025-04-24,RON,NOK,2.37668026
2025-04-24,RON,EUR,0.20092829
2025-04-24,RON,SEK,2.19232856
2025-04-24,RON,PLN,0.85892825
2025-04-24,RON,DKK,1.50003014
2025-04-24,RON,CZK,5.01858587
2025-04-24,DKK,NOK,1.58442167
2025-04-24,DKK,EUR,0.1339495
2025-04-24,DKK,SEK,1.46152301
2025-04-24,DKK,PLN,0.57260733
2025-04-24,DKK,RON,0.66665327
2025-04-24,DKK,CZK,3.34565669
2025-04-24,CZK,NOK,0.47357569
2025-04-24,CZK,EUR,0.04003683
2025-04-24,CZK,SEK,0.43684189
2025-04-24,CZK,PLN,0.17114946
2025-04-24,CZK,RON,0.19925932
2025-04-24,CZK,DKK,0.29889498
2025-04-25,NOK,EUR,0.08444876
2025-04-25,NOK,SEK,0.92906304
2025-04-25,NOK,PLN,0.36045265
2025-04-25,NOK,RON,0.42035215
2025-04-25,NOK,DKK,0.63046067
2025-04-25,NOK,CZK,2.10522316
2025-04-25,EUR,NOK,11.8415
2025-04-25,EUR,SEK,11.0015
2025-04-25,EUR,PLN,4.2683
2025-04-25,EUR,RON,4.9776
2025-04-25,EUR,DKK,7.4656
2025-04-25,EUR,CZK,24.929
2025-04-25,SEK,NOK,1.07635322
2025-04-25,SEK,EUR,0.0908967
2025-04-25,SEK,PLN,0.38797437
2025-04-25,SEK,RON,0.45244739
